session_id,user_id,session_started_at,session_ended_at,traffic_source,device_type,country,city
1430,317,2026-01-03 04:51:59,2026-01-03 05:11:59,vk,mobile,Kazakhstan,Minsk
1431,317,2025-12-01 09:51:59,2025-12-01 10:28:59,telegram,mobile,Kazakhstan,Minsk
1432,317,2025-11-19 23:51:59,2025-11-19 23:53:59,telegram,mobile,Kazakhstan,Minsk
1433,318,2025-11-07 23:24:36,2025-11-07 23:54:36,direct,tablet,Belarus,Moscow
1434,318,2025-09-06 04:24:36,2025-09-06 05:05:36,email,tablet,Belarus,Moscow
1435,318,2025-11-02 01:24:36,2025-11-02 01:48:36,direct,tablet,Belarus,Moscow
1436,319,2025-06-25 10:01:55,2025-06-25 10:08:55,google,desktop,Belarus,Minsk
1437,319,2025-08-07 11:01:55,2025-08-07 11:27:55,direct,desktop,Belarus,Minsk
1438,319,2025-06-16 17:01:55,2025-06-16 17:37:55,telegram,desktop,Belarus,Minsk
1439,319,2025-06-27 03:01:55,2025-06-27 03:35:55,email,desktop,Belarus,Minsk
1440,319,2025-07-09 17:01:55,2025-07-09 17:24:55,direct,desktop,Belarus,Minsk
1441,319,2025-06-20 01:01:55,2025-06-20 01:04:55,email,desktop,Belarus,Minsk
1442,319,2025-08-14 09:01:55,2025-08-14 09:18:55,telegram,desktop,Belarus,Minsk
1443,320,2025-04-25 02:13:46,2025-04-25 02:18:46,telegram,desktop,Russia,Minsk
1444,320,2025-03-25 19:13:46,2025-03-25 19:47:46,telegram,desktop,Russia,Minsk
1445,320,2025-03-07 00:13:46,2025-03-07 00:56:46,google,desktop,Russia,Minsk
1446,320,2025-04-18 08:13:46,2025-04-18 08:51:46,direct,desktop,Russia,Minsk
1447,320,2025-02-20 13:13:46,2025-02-20 13:36:46,yandex,desktop,Russia,Minsk
1448,320,2025-05-05 17:13:46,2025-05-05 17:55:46,direct,desktop,Russia,Minsk
1449,320,2025-04-29 18:13:46,2025-04-29 18:29:46,telegram,desktop,Russia,Minsk
1450,321,2025-11-27 01:47:07,2025-11-27 02:25:07,direct,tablet,Russia,Moscow
1451,321,2025-11-08 02:47:07,2025-11-08 03:13:07,email,tablet,Russia,Moscow
1452,321,2025-11-21 07:47:07,2025-11-21 08:09:07,email,tablet,Russia,Moscow
1453,321,2026-01-03 10:47:07,2026-01-03 11:12:07,vk,tablet,Russia,Moscow
1454,321,2025-11-02 08:47:07,2025-11-02 09:16:07,vk,tablet,Russia,Moscow
1455,322,2025-01-29 15:15:28,2025-01-29 15:44:28,yandex,desktop,Russia,Moscow
1456,322,2025-03-19 20:15:28,2025-03-19 20:45:28,google,desktop,Russia,Moscow
1457,323,2025-05-25 12:13:39,2025-05-25 12:40:39,email,desktop,Belarus,Almaty
1458,323,2025-05-10 12:13:39,2025-05-10 12:40:39,telegram,desktop,Belarus,Almaty
1459,323,2025-05-13 11:13:39,2025-05-13 11:55:39,vk,desktop,Belarus,Almaty
1460,323,2025-04-25 18:13:39,2025-04-25 18:46:39,direct,desktop,Belarus,Almaty
1461,323,2025-04-22 01:13:39,2025-04-22 01:24:39,email,desktop,Belarus,Almaty
1462,323,2025-03-16 11:13:39,2025-03-16 11:44:39,yandex,desktop,Belarus,Almaty
1463,324,2025-06-01 08:37:43,2025-06-01 09:08:43,vk,tablet,Kazakhstan,Almaty
1464,324,2025-03-10 01:37:43,2025-03-10 01:49:43,email,tablet,Kazakhstan,Almaty
1465,325,2025-10-19 00:56:01,2025-10-19 01:24:01,google,mobile,Belarus,Kazan
1466,325,2025-10-18 16:56:01,2025-10-18 17:34:01,telegram,mobile,Belarus,Kazan
1467,325,2025-10-08 21:56:01,2025-10-08 22:07:01,google,mobile,Belarus,Kazan
1468,325,2025-11-19 14:56:01,2025-11-19 15:21:01,telegram,mobile,Belarus,Kazan
1469,325,2025-11-09 20:56:01,2025-11-09 20:59:01,yandex,mobile,Belarus,Kazan
1470,325,2025-10-21 23:56:01,2025-10-22 00:24:01,google,mobile,Belarus,Kazan
1471,326,2025-10-25 22:19:50,2025-10-25 22:32:50,direct,desktop,Russia,Minsk
1472,326,2025-11-20 16:19:50,2025-11-20 16:28:50,email,desktop,Russia,Minsk
1473,326,2025-11-02 18:19:50,2025-11-02 18:23:50,vk,desktop,Russia,Minsk
1474,326,2025-11-20 10:19:50,2025-11-20 10:40:50,email,desktop,Russia,Minsk
1475,326,2025-11-16 02:19:50,2025-11-16 02:45:50,vk,desktop,Russia,Minsk
1476,327,2025-09-07 11:36:03,2025-09-07 12:18:03,vk,tablet,Kazakhstan,Kazan
1477,327,2025-10-17 16:36:03,2025-10-17 17:06:03,yandex,tablet,Kazakhstan,Kazan
1478,327,2025-09-30 21:36:03,2025-09-30 22:17:03,direct,tablet,Kazakhstan,Kazan
1479,328,2025-10-03 21:49:52,2025-10-03 22:16:52,telegram,tablet,Kazakhstan,Moscow
1480,328,2025-10-23 15:49:52,2025-10-23 16:33:52,vk,tablet,Kazakhstan,Moscow
1481,328,2025-09-20 10:49:52,2025-09-20 10:56:52,yandex,tablet,Kazakhstan,Moscow
1482,328,2025-11-13 14:49:52,2025-11-13 15:27:52,direct,tablet,Kazakhstan,Moscow
1483,328,2025-11-13 23:49:52,2025-11-14 00:26:52,direct,tablet,Kazakhstan,Moscow
1484,328,2025-08-31 10:49:52,2025-08-31 11:26:52,google,tablet,Kazakhstan,Moscow
1485,328,2025-09-09 09:49:52,2025-09-09 10:25:52,email,tablet,Kazakhstan,Moscow
1486,329,2025-05-11 01:22:09,2025-05-11 01:36:09,vk,tablet,Belarus,Moscow
1487,330,2025-01-24 05:30:32,2025-01-24 06:06:32,yandex,mobile,Kazakhstan,Kazan
1488,331,2025-07-14 14:59:40,2025-07-14 15:16:40,direct,tablet,Belarus,Almaty
1489,332,2025-08-01 03:28:40,2025-08-01 04:08:40,telegram,tablet,Russia,Almaty
1490,332,2025-09-11 04:28:40,2025-09-11 04:32:40,vk,tablet,Russia,Almaty
1491,332,2025-07-23 20:28:40,2025-07-23 20:57:40,yandex,tablet,Russia,Almaty
1492,332,2025-09-12 10:28:40,2025-09-12 11:03:40,telegram,tablet,Russia,Almaty
1493,332,2025-09-07 18:28:40,2025-09-07 18:35:40,google,tablet,Russia,Almaty
1494,332,2025-08-03 03:28:40,2025-08-03 03:40:40,telegram,tablet,Russia,Almaty
1495,332,2025-08-08 15:28:40,2025-08-08 15:46:40,google,tablet,Russia,Almaty
1496,332,2025-08-09 19:28:40,2025-08-09 19:56:40,direct,tablet,Russia,Almaty
1497,333,2025-05-10 15:23:10,2025-05-10 15:45:10,yandex,desktop,Russia,Minsk
1498,333,2025-05-06 18:23:10,2025-05-06 18:28:10,telegram,desktop,Russia,Minsk
1499,333,2025-06-20 23:23:10,2025-06-20 23:45:10,yandex,desktop,Russia,Minsk
1500,334,2025-10-31 19:33:06,2025-10-31 19:59:06,google,desktop,Belarus,Kazan
1501,334,2025-09-26 17:33:06,2025-09-26 17:50:06,email,desktop,Belarus,Kazan
1502,334,2025-12-04 18:33:06,2025-12-04 19:06:06,email,desktop,Belarus,Kazan
1503,334,2025-11-23 23:33:06,2025-11-23 23:42:06,telegram,desktop,Belarus,Kazan
1504,334,2025-09-27 21:33:06,2025-09-27 22:04:06,email,desktop,Belarus,Kazan
1505,334,2025-11-11 13:33:06,2025-11-11 14:05:06,google,desktop,Belarus,Kazan
1506,334,2025-11-12 07:33:06,2025-11-12 07:49:06,google,desktop,Belarus,Kazan
1507,335,2025-06-29 02:31:41,2025-06-29 03:16:41,google,desktop,Belarus,Kazan
1508,335,2025-05-21 01:31:41,2025-05-21 02:14:41,yandex,desktop,Belarus,Kazan
1509,335,2025-05-28 02:31:41,2025-05-28 02:59:41,vk,desktop,Belarus,Kazan
1510,335,2025-04-30 04:31:41,2025-04-30 05:05:41,yandex,desktop,Belarus,Kazan
1511,335,2025-05-07 19:31:41,2025-05-07 20:07:41,yandex,desktop,Belarus,Kazan
1512,336,2025-12-03 14:30:08,2025-12-03 15:07:08,vk,desktop,Belarus,Minsk
1513,336,2025-10-01 01:30:08,2025-10-01 02:01:08,email,desktop,Belarus,Minsk
1514,336,2025-11-02 21:30:08,2025-11-02 21:42:08,google,desktop,Belarus,Minsk
1515,336,2025-10-03 16:30:08,2025-10-03 16:49:08,email,desktop,Belarus,Minsk
1516,337,2025-07-19 06:23:29,2025-07-19 06:47:29,direct,desktop,Russia,Almaty
1517,337,2025-05-20 12:23:29,2025-05-20 12:57:29,telegram,desktop,Russia,Almaty
1518,337,2025-04-27 23:23:29,2025-04-27 23:59:29,email,desktop,Russia,Almaty
1519,337,2025-05-01 03:23:29,2025-05-01 03:30:29,vk,desktop,Russia,Almaty
1520,337,2025-07-20 21:23:29,2025-07-20 21:33:29,direct,desktop,Russia,Almaty
1521,338,2025-12-22 11:28:54,2025-12-22 12:09:54,email,desktop,Russia,Kazan
1522,338,2025-12-08 02:28:54,2025-12-08 02:51:54,direct,desktop,Russia,Kazan
1523,338,2025-12-01 03:28:54,2025-12-01 03:58:54,telegram,desktop,Russia,Kazan
1524,338,2025-11-29 02:28:54,2025-11-29 02:50:54,telegram,desktop,Russia,Kazan
1525,338,2025-11-23 19:28:54,2025-11-23 20:08:54,telegram,desktop,Russia,Kazan
1526,339,2026-03-24 00:23:38,2026-03-24 01:06:38,google,mobile,Kazakhstan,Kazan
1527,340,2025-12-29 08:24:48,2025-12-29 09:09:48,yandex,mobile,Belarus,Kazan
1528,340,2026-02-20 01:24:48,2026-02-20 01:57:48,vk,mobile,Belarus,Kazan
1529,340,2026-03-07 10:24:48,2026-03-07 11:07:48,direct,mobile,Belarus,Kazan
1530,340,2026-01-08 01:24:48,2026-01-08 01:27:48,direct,mobile,Belarus,Kazan
1531,340,2026-02-24 05:24:48,2026-02-24 05:33:48,telegram,mobile,Belarus,Kazan
1532,340,2026-02-16 03:24:48,2026-02-16 03:48:48,vk,mobile,Belarus,Kazan
1533,340,2026-01-21 06:24:48,2026-01-21 06:26:48,google,mobile,Belarus,Kazan
1534,340,2026-02-26 19:24:48,2026-02-26 19:38:48,vk,mobile,Belarus,Kazan
1535,341,2025-05-04 02:52:21,2025-05-04 02:55:21,telegram,tablet,Russia,Almaty
1536,342,2025-03-04 23:54:45,2025-03-05 00:35:45,direct,mobile,Kazakhstan,Kazan
1537,342,2025-03-19 19:54:45,2025-03-19 20:10:45,yandex,mobile,Kazakhstan,Kazan
1538,342,2025-04-13 08:54:45,2025-04-13 08:58:45,telegram,mobile,Kazakhstan,Kazan
1539,342,2025-04-13 19:54:45,2025-04-13 20:34:45,yandex,mobile,Kazakhstan,Kazan
1540,342,2025-02-09 03:54:45,2025-02-09 04:36:45,vk,mobile,Kazakhstan,Kazan
1541,342,2025-02-23 05:54:45,2025-02-23 06:32:45,email,mobile,Kazakhstan,Kazan
1542,343,2025-01-24 17:17:40,2025-01-24 17:31:40,direct,tablet,Belarus,Moscow
1543,343,2025-03-16 21:17:40,2025-03-16 22:02:40,email,tablet,Belarus,Moscow
1544,343,2025-03-16 05:17:40,2025-03-16 05:23:40,email,tablet,Belarus,Moscow
1545,343,2025-01-19 23:17:40,2025-01-19 23:23:40,yandex,tablet,Belarus,Moscow
1546,343,2025-02-05 18:17:40,2025-02-05 18:33:40,email,tablet,Belarus,Moscow
1547,343,2025-02-07 06:17:40,2025-02-07 07:02:40,google,tablet,Belarus,Moscow
1548,343,2025-04-01 21:17:40,2025-04-01 21:53:40,email,tablet,Belarus,Moscow
1549,343,2025-02-04 21:17:40,2025-02-04 21:54:40,vk,tablet,Belarus,Moscow
1550,344,2025-11-04 11:27:36,2025-11-04 12:12:36,direct,desktop,Russia,Kazan
1551,345,2026-01-30 03:35:08,2026-01-30 04:03:08,telegram,tablet,Russia,Almaty
1552,346,2025-09-07 22:58:13,2025-09-07 23:29:13,vk,desktop,Russia,Saint Petersburg
1553,346,2025-07-28 22:58:13,2025-07-28 23:02:13,direct,desktop,Russia,Saint Petersburg
1554,347,2025-12-13 19:50:19,2025-12-13 20:18:19,email,tablet,Russia,Saint Petersburg
1555,347,2026-02-02 21:50:19,2026-02-02 21:52:19,vk,tablet,Russia,Saint Petersburg
1556,347,2025-12-31 21:50:19,2025-12-31 21:57:19,email,tablet,Russia,Saint Petersburg
1557,347,2025-12-11 10:50:19,2025-12-11 11:06:19,direct,tablet,Russia,Saint Petersburg
1558,348,2026-01-05 20:49:34,2026-01-05 21:03:34,yandex,tablet,Kazakhstan,Kazan
1559,348,2026-02-07 22:49:34,2026-02-07 22:55:34,direct,tablet,Kazakhstan,Kazan
1560,348,2026-03-17 16:49:34,2026-03-17 16:52:34,vk,tablet,Kazakhstan,Kazan
1561,348,2026-02-20 13:49:34,2026-02-20 14:28:34,direct,tablet,Kazakhstan,Kazan
1562,348,2026-02-07 21:49:34,2026-02-07 22:06:34,google,tablet,Kazakhstan,Kazan
1563,348,2026-02-25 20:49:34,2026-02-25 21:12:34,google,tablet,Kazakhstan,Kazan
1564,348,2026-02-08 05:49:34,2026-02-08 06:06:34,google,tablet,Kazakhstan,Kazan
1565,349,2025-12-25 04:30:12,2025-12-25 05:00:12,email,desktop,Russia,Almaty
1566,349,2025-12-27 10:30:12,2025-12-27 10:35:12,google,desktop,Russia,Almaty
1567,349,2026-01-29 18:30:12,2026-01-29 18:36:12,yandex,desktop,Russia,Almaty
1568,349,2025-12-19 22:30:12,2025-12-19 22:35:12,telegram,desktop,Russia,Almaty
1569,349,2026-03-01 04:30:12,2026-03-01 04:59:12,google,desktop,Russia,Almaty
1570,349,2025-12-26 05:30:12,2025-12-26 05:35:12,email,desktop,Russia,Almaty
1571,349,2025-12-18 17:30:12,2025-12-18 17:56:12,vk,desktop,Russia,Almaty
1572,349,2025-12-25 03:30:12,2025-12-25 03:58:12,yandex,desktop,Russia,Almaty
1573,350,2025-07-06 22:11:57,2025-07-06 22:42:57,vk,tablet,Russia,Minsk
1574,351,2025-11-26 21:46:35,2025-11-26 22:31:35,google,tablet,Kazakhstan,Kazan
1575,351,2025-12-11 17:46:35,2025-12-11 18:09:35,email,tablet,Kazakhstan,Kazan
1576,352,2025-09-08 09:30:31,2025-09-08 09:32:31,email,tablet,Belarus,Minsk
1577,352,2025-09-04 00:30:31,2025-09-04 00:44:31,email,tablet,Belarus,Minsk
1578,352,2025-09-12 02:30:31,2025-09-12 03:04:31,telegram,tablet,Belarus,Minsk
1579,352,2025-10-10 19:30:31,2025-10-10 20:02:31,direct,tablet,Belarus,Minsk
1580,353,2025-06-28 23:02:11,2025-06-28 23:12:11,google,mobile,Belarus,Saint Petersburg
1581,353,2025-06-12 20:02:11,2025-06-12 20:23:11,email,mobile,Belarus,Saint Petersburg
1582,353,2025-07-31 08:02:11,2025-07-31 08:45:11,telegram,mobile,Belarus,Saint Petersburg
1583,353,2025-07-15 10:02:11,2025-07-15 10:38:11,yandex,mobile,Belarus,Saint Petersburg
1584,353,2025-06-24 07:02:11,2025-06-24 07:23:11,email,mobile,Belarus,Saint Petersburg
1585,353,2025-07-19 01:02:11,2025-07-19 01:27:11,google,mobile,Belarus,Saint Petersburg
1586,353,2025-08-11 10:02:11,2025-08-11 10:46:11,direct,mobile,Belarus,Saint Petersburg
1587,353,2025-06-23 17:02:11,2025-06-23 17:19:11,email,mobile,Belarus,Saint Petersburg
1588,354,2026-02-22 21:31:29,2026-02-22 21:45:29,yandex,desktop,Russia,Saint Petersburg
1589,355,2025-10-29 03:31:16,2025-10-29 03:45:16,direct,tablet,Kazakhstan,Kazan
1590,355,2025-12-20 15:31:16,2025-12-20 16:02:16,email,tablet,Kazakhstan,Kazan
1591,355,2026-01-17 03:31:16,2026-01-17 04:10:16,email,tablet,Kazakhstan,Kazan
1592,355,2025-12-02 12:31:16,2025-12-02 12:52:16,vk,tablet,Kazakhstan,Kazan
1593,356,2025-05-02 16:51:07,2025-05-02 17:22:07,google,mobile,Belarus,Kazan
1594,356,2025-06-14 20:51:07,2025-06-14 20:53:07,direct,mobile,Belarus,Kazan
1595,356,2025-05-11 11:51:07,2025-05-11 12:07:07,vk,mobile,Belarus,Kazan
1596,356,2025-06-30 19:51:07,2025-06-30 20:08:07,vk,mobile,Belarus,Kazan
1597,356,2025-05-25 12:51:07,2025-05-25 13:17:07,yandex,mobile,Belarus,Kazan
1598,356,2025-06-02 18:51:07,2025-06-02 18:53:07,telegram,mobile,Belarus,Kazan
1599,357,2025-07-10 04:47:44,2025-07-10 04:50:44,email,tablet,Kazakhstan,Moscow
1600,358,2025-10-14 10:58:21,2025-10-14 11:28:21,yandex,tablet,Russia,Kazan
1601,358,2025-12-15 19:58:21,2025-12-15 20:23:21,google,tablet,Russia,Kazan
1602,359,2025-03-19 02:57:04,2025-03-19 03:17:04,yandex,tablet,Kazakhstan,Moscow
1603,360,2025-07-15 10:57:43,2025-07-15 11:10:43,telegram,tablet,Belarus,Almaty
1604,360,2025-08-20 18:57:43,2025-08-20 19:10:43,yandex,tablet,Belarus,Almaty
1605,360,2025-06-13 16:57:43,2025-06-13 17:15:43,google,tablet,Belarus,Almaty
1606,360,2025-06-14 08:57:43,2025-06-14 09:07:43,vk,tablet,Belarus,Almaty
1607,361,2025-12-06 03:02:46,2025-12-06 03:23:46,vk,tablet,Russia,Almaty
1608,361,2025-11-23 08:02:46,2025-11-23 08:27:46,direct,tablet,Russia,Almaty
1609,362,2025-04-09 02:58:12,2025-04-09 03:27:12,direct,tablet,Belarus,Saint Petersburg
1610,362,2025-02-08 10:58:12,2025-02-08 11:09:12,yandex,tablet,Belarus,Saint Petersburg
1611,362,2025-02-24 13:58:12,2025-02-24 14:34:12,vk,tablet,Belarus,Saint Petersburg
1612,363,2025-09-21 04:57:59,2025-09-21 05:26:59,direct,desktop,Belarus,Moscow
1613,363,2025-09-11 10:57:59,2025-09-11 11:38:59,email,desktop,Belarus,Moscow
1614,363,2025-09-05 02:57:59,2025-09-05 03:17:59,yandex,desktop,Belarus,Moscow
1615,363,2025-09-21 16:57:59,2025-09-21 17:02:59,direct,desktop,Belarus,Moscow
1616,363,2025-09-15 13:57:59,2025-09-15 14:31:59,email,desktop,Belarus,Moscow
1617,363,2025-10-12 15:57:59,2025-10-12 16:04:59,vk,desktop,Belarus,Moscow
1618,364,2025-03-08 19:26:07,2025-03-08 19:52:07,direct,desktop,Belarus,Moscow
1619,364,2025-04-21 14:26:07,2025-04-21 14:59:07,email,desktop,Belarus,Moscow
1620,365,2025-12-03 11:33:23,2025-12-03 11:58:23,email,tablet,Russia,Minsk
1621,365,2026-02-07 16:33:23,2026-02-07 17:06:23,vk,tablet,Russia,Minsk
1622,365,2025-12-15 19:33:23,2025-12-15 20:00:23,direct,tablet,Russia,Minsk
1623,365,2026-01-24 21:33:23,2026-01-24 21:37:23,yandex,tablet,Russia,Minsk
1624,365,2025-12-09 07:33:23,2025-12-09 08:03:23,yandex,tablet,Russia,Minsk
1625,365,2025-12-31 07:33:23,2025-12-31 07:54:23,vk,tablet,Russia,Minsk
1626,365,2025-12-29 19:33:23,2025-12-29 19:45:23,telegram,tablet,Russia,Minsk
1627,365,2025-12-13 18:33:23,2025-12-13 18:40:23,yandex,tablet,Russia,Minsk
1628,366,2025-09-14 14:01:59,2025-09-14 14:36:59,telegram,tablet,Russia,Almaty
1629,366,2025-09-06 18:01:59,2025-09-06 18:05:59,vk,tablet,Russia,Almaty
1630,367,2025-07-28 08:30:34,2025-07-28 09:01:34,vk,tablet,Kazakhstan,Saint Petersburg
1631,367,2025-07-26 05:30:34,2025-07-26 06:03:34,telegram,tablet,Kazakhstan,Saint Petersburg
1632,367,2025-07-08 06:30:34,2025-07-08 06:33:34,yandex,tablet,Kazakhstan,Saint Petersburg
1633,367,2025-07-30 01:30:34,2025-07-30 01:48:34,direct,tablet,Kazakhstan,Saint Petersburg
1634,367,2025-06-13 05:30:34,2025-06-13 05:37:34,telegram,tablet,Kazakhstan,Saint Petersburg
1635,367,2025-08-07 10:30:34,2025-08-07 11:06:34,direct,tablet,Kazakhstan,Saint Petersburg
1636,368,2025-07-19 20:08:45,2025-07-19 20:16:45,google,mobile,Kazakhstan,Saint Petersburg
1637,368,2025-06-24 00:08:45,2025-06-24 00:12:45,email,mobile,Kazakhstan,Saint Petersburg
1638,369,2025-02-24 13:47:25,2025-02-24 14:32:25,telegram,mobile,Kazakhstan,Minsk
1639,369,2025-02-14 16:47:25,2025-02-14 17:32:25,telegram,mobile,Kazakhstan,Minsk
1640,369,2025-02-07 05:47:25,2025-02-07 06:27:25,yandex,mobile,Kazakhstan,Minsk
1641,369,2025-03-23 15:47:25,2025-03-23 15:49:25,telegram,mobile,Kazakhstan,Minsk
1642,370,2025-07-09 22:13:43,2025-07-09 22:40:43,email,desktop,Kazakhstan,Minsk
1643,370,2025-08-17 10:13:43,2025-08-17 10:45:43,direct,desktop,Kazakhstan,Minsk
1644,370,2025-07-30 14:13:43,2025-07-30 14:40:43,yandex,desktop,Kazakhstan,Minsk
1645,370,2025-06-25 09:13:43,2025-06-25 09:28:43,vk,desktop,Kazakhstan,Minsk
1646,370,2025-06-25 02:13:43,2025-06-25 02:52:43,email,desktop,Kazakhstan,Minsk
1647,371,2025-11-10 05:22:45,2025-11-10 05:29:45,telegram,tablet,Kazakhstan,Saint Petersburg
1648,371,2025-10-06 08:22:45,2025-10-06 08:50:45,yandex,tablet,Kazakhstan,Saint Petersburg
1649,371,2025-11-07 09:22:45,2025-11-07 09:59:45,google,tablet,Kazakhstan,Saint Petersburg
1650,371,2025-10-28 23:22:45,2025-10-29 00:00:45,yandex,tablet,Kazakhstan,Saint Petersburg
1651,371,2025-10-21 18:22:45,2025-10-21 18:24:45,vk,tablet,Kazakhstan,Saint Petersburg
1652,371,2025-12-05 06:22:45,2025-12-05 06:45:45,yandex,tablet,Kazakhstan,Saint Petersburg
1653,371,2025-11-04 08:22:45,2025-11-04 09:07:45,vk,tablet,Kazakhstan,Saint Petersburg
1654,371,2025-12-09 12:22:45,2025-12-09 12:43:45,telegram,tablet,Kazakhstan,Saint Petersburg
1655,372,2025-12-21 17:07:46,2025-12-21 17:17:46,yandex,desktop,Russia,Saint Petersburg
1656,373,2025-10-07 09:58:50,2025-10-07 10:38:50,email,desktop,Kazakhstan,Moscow
1657,373,2025-10-08 01:58:50,2025-10-08 02:24:50,yandex,desktop,Kazakhstan,Moscow
1658,373,2025-09-14 15:58:50,2025-09-14 16:34:50,vk,desktop,Kazakhstan,Moscow
1659,373,2025-08-20 04:58:50,2025-08-20 05:06:50,telegram,desktop,Kazakhstan,Moscow
1660,373,2025-10-07 03:58:50,2025-10-07 04:40:50,telegram,desktop,Kazakhstan,Moscow
1661,373,2025-08-06 18:58:50,2025-08-06 19:06:50,direct,desktop,Kazakhstan,Moscow
1662,374,2025-04-22 23:14:30,2025-04-22 23:54:30,vk,tablet,Russia,Saint Petersburg
1663,374,2025-04-21 06:14:30,2025-04-21 06:28:30,google,tablet,Russia,Saint Petersburg
1664,374,2025-06-06 10:14:30,2025-06-06 10:29:30,yandex,tablet,Russia,Saint Petersburg
1665,375,2025-06-28 03:10:20,2025-06-28 03:16:20,vk,tablet,Russia,Saint Petersburg
1666,375,2025-04-11 22:10:20,2025-04-11 22:45:20,google,tablet,Russia,Saint Petersburg
1667,375,2025-04-25 21:10:20,2025-04-25 21:38:20,vk,tablet,Russia,Saint Petersburg
1668,375,2025-04-24 14:10:20,2025-04-24 14:20:20,email,tablet,Russia,Saint Petersburg
1669,375,2025-05-28 02:10:20,2025-05-28 02:16:20,vk,tablet,Russia,Saint Petersburg
1670,376,2025-09-06 09:45:32,2025-09-06 10:06:32,vk,tablet,Belarus,Saint Petersburg
1671,376,2025-11-20 00:45:32,2025-11-20 01:17:32,yandex,tablet,Belarus,Saint Petersburg
1672,376,2025-11-06 21:45:32,2025-11-06 22:06:32,email,tablet,Belarus,Saint Petersburg
1673,376,2025-09-15 19:45:32,2025-09-15 20:30:32,vk,tablet,Belarus,Saint Petersburg
1674,377,2025-07-15 11:25:47,2025-07-15 11:36:47,vk,mobile,Russia,Almaty
1675,377,2025-06-28 23:25:47,2025-06-29 00:05:47,yandex,mobile,Russia,Almaty
1676,377,2025-08-26 21:25:47,2025-08-26 22:03:47,vk,mobile,Russia,Almaty
1677,377,2025-08-18 01:25:47,2025-08-18 02:03:47,google,mobile,Russia,Almaty
1678,377,2025-07-01 20:25:47,2025-07-01 21:08:47,vk,mobile,Russia,Almaty
1679,378,2025-06-30 20:32:36,2025-06-30 20:53:36,vk,tablet,Belarus,Almaty
1680,378,2025-06-19 03:32:36,2025-06-19 04:00:36,yandex,tablet,Belarus,Almaty
1681,378,2025-04-24 17:32:36,2025-04-24 18:01:36,vk,tablet,Belarus,Almaty
1682,378,2025-05-21 19:32:36,2025-05-21 19:45:36,direct,tablet,Belarus,Almaty
1683,378,2025-06-13 01:32:36,2025-06-13 01:59:36,direct,tablet,Belarus,Almaty
1684,378,2025-04-07 05:32:36,2025-04-07 05:44:36,telegram,tablet,Belarus,Almaty
1685,379,2025-06-27 02:06:20,2025-06-27 02:21:20,vk,mobile,Kazakhstan,Moscow
1686,379,2025-05-25 17:06:20,2025-05-25 17:15:20,telegram,mobile,Kazakhstan,Moscow
1687,379,2025-04-12 03:06:20,2025-04-12 03:40:20,telegram,mobile,Kazakhstan,Moscow
1688,379,2025-05-25 14:06:20,2025-05-25 14:18:20,telegram,mobile,Kazakhstan,Moscow
1689,379,2025-04-29 16:06:20,2025-04-29 16:10:20,vk,mobile,Kazakhstan,Moscow
1690,380,2025-04-27 16:37:13,2025-04-27 17:22:13,direct,tablet,Russia,Almaty
1691,381,2025-09-22 06:54:13,2025-09-22 07:21:13,yandex,tablet,Kazakhstan,Saint Petersburg
1692,381,2025-09-23 21:54:13,2025-09-23 21:56:13,telegram,tablet,Kazakhstan,Saint Petersburg
1693,381,2025-08-19 18:54:13,2025-08-19 19:04:13,telegram,tablet,Kazakhstan,Saint Petersburg
1694,381,2025-10-29 19:54:13,2025-10-29 20:25:13,vk,tablet,Kazakhstan,Saint Petersburg
1695,381,2025-10-02 22:54:13,2025-10-02 23:01:13,email,tablet,Kazakhstan,Saint Petersburg
1696,381,2025-10-28 03:54:13,2025-10-28 04:24:13,yandex,tablet,Kazakhstan,Saint Petersburg
1697,381,2025-10-04 04:54:13,2025-10-04 05:06:13,yandex,tablet,Kazakhstan,Saint Petersburg
1698,381,2025-08-07 15:54:13,2025-08-07 16:02:13,yandex,tablet,Kazakhstan,Saint Petersburg
1699,382,2025-11-17 21:13:46,2025-11-17 21:40:46,yandex,desktop,Belarus,Kazan
1700,382,2025-11-12 01:13:46,2025-11-12 01:15:46,direct,desktop,Belarus,Kazan
1701,382,2025-12-06 08:13:46,2025-12-06 08:43:46,telegram,desktop,Belarus,Kazan
1702,382,2025-11-24 10:13:46,2025-11-24 10:17:46,direct,desktop,Belarus,Kazan
1703,382,2026-01-09 10:13:46,2026-01-09 10:43:46,direct,desktop,Belarus,Kazan
1704,383,2025-08-16 20:51:47,2025-08-16 21:34:47,direct,mobile,Russia,Almaty
1705,384,2026-01-18 22:51:49,2026-01-18 23:12:49,vk,mobile,Belarus,Moscow
1706,384,2025-12-06 19:51:49,2025-12-06 19:53:49,google,mobile,Belarus,Moscow
1707,385,2025-07-07 01:08:04,2025-07-07 01:33:04,yandex,desktop,Belarus,Almaty
1708,385,2025-07-06 20:08:04,2025-07-06 20:11:04,vk,desktop,Belarus,Almaty
1709,385,2025-06-14 18:08:04,2025-06-14 18:31:04,yandex,desktop,Belarus,Almaty
1710,385,2025-09-07 15:08:04,2025-09-07 15:14:04,yandex,desktop,Belarus,Almaty
1711,385,2025-06-24 15:08:04,2025-06-24 15:20:04,direct,desktop,Belarus,Almaty
